timestamp,Vrms
0,1.03018
10,1.01233
20,0.98895
30,0.98534
40,1.00116
50,1.00217
60,1.00322
70,1.00483
80,0.99209
90,1.00644
100,1.02174
110,1.00452
120,0.99425
130,0.99136
140,0.99303
150,0.99869
160,1.00177
170,0.99157
180,0.98382
190,1.0031
200,1.00119
210,1.03084
220,1.01155
230,1.0116
240,0.99707
250,0.9841
260,0.98098
270,1.00831
280,1.02268
290,0.98591
300,1.01263
310,0.98472
320,1.01426
330,0.97888
340,0.9841
350,0.99619
360,0.9932
370,0.97581
380,0.99256
390,0.99569
400,0.98941
410,0.99459
420,0.97968
430,0.98306
440,1.00525
450,1.01661
460,0.98856
470,0.98666
480,1.02819
490,0.9979
500,1.00003
510,0.98472
520,0.97638
530,0.99931
540,0.97553
550,0.98137
560,1.01136
570,0.99277
580,0.987
590,1.00891
600,0.98355
610,1.00662
620,1.00032
630,0.99619
640,1.00686
650,1.00353
660,0.99403
670,0.97465
680,1.01217
690,0.98772
700,0.98873
710,0.99214
720,0.9892
730,1.0316
740,0.9825
750,0.99375
760,1.00259
770,1.00647
780,0.98307
790,1.28207
800,1.15892
810,1.17345
820,1.17368
830,1.16381
840,1.21788
850,1.20385
860,1.2253
870,1.21755
880,1.19192
890,1.22708
900,1.19396
910,0.99028
920,1.01194
930,0.99233
940,1.00068
950,1.02735
960,1.01264
970,0.98477
980,1.01941
990,1.01139
