timestamp,Vrms
0,1.0245
10,1.00382
20,0.97097
30,1.04299
40,0.97302
50,1.00522
60,1.00033
70,0.97484
80,0.99373
90,1.0038
100,1.01056
110,0.99939
120,1.01607
130,1.01564
140,1.00919
150,1.01918
160,0.99465
170,1.02755
180,0.99764
190,0.99013
200,1.01128
210,0.9973
220,0.97482
230,0.99835
240,1.01862
250,0.97942
260,1.00642
270,0.99175
280,1.00126
290,1.02146
300,1.00491
310,0.99461
320,0.98692
330,0.99985
340,0.99597
350,1.00439
360,0.99052
370,1.28001
380,1.20461
390,1.23708
400,1.29019
410,1.23966
420,1.28827
430,1.30215
440,1.33723
450,1.02258
460,1.04682
470,1.00267
480,0.97597
490,0.98687
500,1.01471
510,0.99534
520,1.02477
530,1.01806
540,0.97418
550,0.99939
560,0.99593
570,0.99407
580,1.01604
590,1.02143
600,0.98668
610,1.01479
620,1.00951
630,1.01799
640,1.01183
650,0.9922
660,0.99401
670,1.02207
680,0.9952
690,1.01541
700,0.99213
710,0.98174
720,1.01419
730,0.98549
740,1.00521
750,1.02076
760,1.01214
770,0.98352
780,1.00975
790,1.01977
800,0.99214
810,0.98903
820,0.96742
830,1.00689
840,1.00255
850,1.0109
860,0.99027
870,1.00739
880,1.00813
890,0.98909
900,1.01774
910,1.00478
920,0.99845
930,0.9573
940,1.01612
950,1.02286
960,1.001
970,1.01109
980,1.0109
990,0.99104
