timestamp,Vrms
0,1.00171
10,1.01948
20,1.00801
30,0.98025
40,1.0262
50,1.01515
60,1.02135
70,1.00076
80,1.01762
90,0.99354
100,0.99503
110,1.003
120,1.00557
130,0.98246
140,1.01963
150,0.97397
160,1.01262
170,1.01969
180,1.00205
190,0.99844
200,1.00583
210,1.0
220,0.98703
230,0.99801
240,1.01111
250,0.98397
260,1.00429
270,0.99786
280,1.01086
290,0.99363
300,1.03063
310,1.01811
320,1.00005
330,1.01817
340,1.0113
350,1.00301
360,0.9948
370,1.37095
380,1.30372
390,1.2873
400,1.43316
410,1.44574
420,1.32381
430,1.42544
440,1.40836
450,1.26005
460,1.39402
470,1.30033
480,1.43523
490,1.42763
500,0.98328
510,1.00059
520,0.99572
530,1.00179
540,0.98501
550,1.02838
560,1.00718
570,0.98909
580,1.00968
590,1.01327
600,1.0116
610,1.0006
620,1.00631
630,1.01328
640,0.99966
650,1.00496
660,0.99043
670,0.99387
680,0.99959
690,0.98289
700,1.00109
710,0.97472
720,1.00083
730,0.98684
740,0.99966
750,1.00687
760,0.98304
770,0.99805
780,0.9742
790,1.00016
800,0.99425
810,1.01766
820,1.00344
830,0.98615
840,0.9874
850,1.01358
860,1.01779
870,0.99388
880,0.98623
890,0.97452
900,0.98974
910,1.01338
920,0.9862
930,0.99487
940,0.99893
950,0.9858
960,1.0293
970,0.99198
980,0.99812
990,1.02358
