timestamp,Vrms
0,0.99416
10,1.01246
20,1.02313
30,1.0006
40,0.99264
50,1.00122
60,0.99968
70,0.97828
80,0.98342
90,0.98416
100,0.99531
110,0.98658
120,1.02485
130,1.0028
140,1.00181
150,1.00325
160,0.99577
170,0.97405
180,0.98519
190,1.01926
200,0.97677
210,1.00248
220,0.9779
230,0.9997
240,0.9902
250,1.00339
260,0.9954
270,1.00342
280,1.02787
290,0.99023
300,0.97997
310,0.98419
320,1.00339
330,1.00634
340,1.00746
350,0.99704
360,0.97066
370,0.97957
380,1.02683
390,1.00604
400,0.99367
410,0.96207
420,1.01514
430,0.97213
440,1.00915
450,1.01867
460,0.97694
470,0.96986
480,1.04873
490,1.00801
500,1.02971
510,0.99942
520,1.02002
530,1.00706
540,1.00916
550,1.02904
560,1.01567
570,1.02159
580,1.03117
590,1.02845
600,0.99513
610,1.00857
620,0.9706
630,0.98954
640,1.00903
650,0.9916
660,1.01106
670,0.99683
680,0.98372
690,1.01344
700,0.98094
710,1.39625
720,1.41563
730,1.43349
740,1.33524
750,1.27758
760,1.30472
770,1.2778
780,0.98795
790,0.98281
800,1.00967
810,1.0123
820,0.97217
830,1.00142
840,1.00737
850,0.99141
860,1.00578
870,0.97364
880,0.99624
890,1.00957
900,0.9911
910,0.99271
920,0.98769
930,1.00494
940,0.99131
950,1.00103
960,0.9883
970,0.98401
980,0.98161
990,0.98324
