timestamp,Vrms
0,0.98334
10,0.97949
20,1.02705
30,0.99349
40,0.99477
50,1.02306
60,1.03754
70,1.01121
80,0.98762
90,0.99063
100,1.01153
110,1.00867
120,0.96913
130,1.00426
140,0.98159
150,1.00387
160,1.01145
170,1.01377
180,0.98887
190,1.00611
200,1.02047
210,0.99935
220,0.97148
230,1.02372
240,0.9875
250,1.00604
260,1.01433
270,0.98141
280,1.0046
290,0.98664
300,1.00187
310,1.00373
320,0.99539
330,1.0039
340,0.98428
350,1.00775
360,1.01996
370,1.00819
380,1.00321
390,1.00398
400,0.99846
410,0.99721
420,1.0099
430,1.36725
440,1.22564
450,1.28751
460,1.26093
470,1.3714
480,1.32702
490,1.26383
500,1.24188
510,1.30953
520,1.31343
530,0.9933
540,1.01637
550,1.01496
560,1.01363
570,1.02657
580,0.98943
590,1.00576
600,1.00081
610,1.04725
620,0.98113
630,0.99485
640,1.03346
650,0.99863
660,0.99717
670,1.03409
680,0.99416
690,0.99629
700,1.00751
710,1.00426
720,1.01057
730,0.97317
740,0.96908
750,0.9871
760,1.04806
770,0.99435
780,0.98787
790,0.99086
800,0.98506
810,1.00678
820,0.99218
830,0.99572
840,0.96847
850,0.98419
860,1.00916
870,0.98258
880,1.00463
890,1.01705
900,1.01692
910,0.98422
920,1.00951
930,0.99163
940,1.00983
950,1.01528
960,0.9869
970,1.01156
980,0.98693
990,1.00171
