timestamp,Vrms
0,1.04836
10,0.98283
20,1.00398
30,1.0022
40,1.00457
50,1.03193
60,0.99196
70,1.01278
80,0.98897
90,1.01081
100,0.99949
110,1.03236
120,0.99502
130,0.97137
140,0.99978
150,0.99088
160,1.03603
170,0.97613
180,1.01547
190,0.99361
200,1.01423
210,1.0061
220,0.98488
230,0.99163
240,1.0453
250,0.98751
260,1.0247
270,1.00798
280,1.04134
290,0.96906
300,0.99667
310,0.98319
320,0.95103
330,1.00919
340,0.96331
350,1.01877
360,1.0133
370,1.01513
380,1.00908
390,1.01083
400,0.99305
410,1.00424
420,1.2325
430,1.23879
440,1.20336
450,1.18413
460,1.14133
470,1.24205
480,0.9827
490,1.00975
500,1.00491
510,1.00418
520,0.98996
530,1.00489
540,0.98912
550,1.01266
560,1.01039
570,0.99323
580,0.99352
590,0.99
600,0.99911
610,0.97984
620,1.00461
630,1.01093
640,1.0238
650,1.00426
660,0.99787
670,1.00666
680,0.98096
690,1.02028
700,1.01144
710,1.00791
720,1.02522
730,0.99646
740,0.98619
750,1.01876
760,0.97792
770,0.99213
780,0.97602
790,1.00853
800,1.00862
810,1.03475
820,0.99886
830,0.97441
840,1.00351
850,0.99758
860,1.02718
870,0.98442
880,1.01053
890,0.99672
900,0.97693
910,0.98635
920,1.01946
930,0.99699
940,1.02613
950,1.02136
960,1.00866
970,0.95675
980,0.99676
990,1.01453
