timestamp,Vrms
0,1.00487
10,1.00271
20,1.00332
30,0.99112
40,1.01213
50,0.98399
60,1.01218
70,0.98498
80,1.00076
90,1.00567
100,0.99552
110,0.98092
120,0.99284
130,1.00606
140,0.9943
150,1.00568
160,1.00008
170,0.99286
180,0.99631
190,1.02413
200,0.99634
210,1.00996
220,1.01821
230,1.0003
240,0.97282
250,1.00813
260,1.00757
270,0.99006
280,1.00873
290,1.01431
300,1.0217
310,1.01122
320,0.98978
330,0.98857
340,0.99485
350,0.99912
360,0.97303
370,1.02449
380,0.99671
390,1.00196
400,0.99758
410,0.99619
420,1.01801
430,0.97991
440,0.9951
450,1.01642
460,0.99099
470,0.98949
480,0.99119
490,0.99248
500,0.98187
510,0.99873
520,1.01875
530,1.01472
540,0.98271
550,1.01629
560,1.00841
570,0.99401
580,1.01297
590,0.99705
600,0.98873
610,0.98851
620,0.99111
630,1.03662
640,1.00635
650,0.99354
660,1.01317
670,0.97521
680,0.99606
690,1.00184
700,1.00853
710,1.01746
720,1.00506
730,1.21767
740,1.18573
750,1.2522
760,1.20033
770,1.16307
780,1.20184
790,1.16014
800,1.25955
810,1.24105
820,1.20082
830,0.97545
840,1.01326
850,1.00893
860,1.00091
870,1.00904
880,1.00205
890,1.00621
900,1.00086
910,0.99021
920,0.99003
930,0.99493
940,0.9992
950,1.02335
960,1.01373
970,1.02524
980,1.01318
990,0.9853
