timestamp,Vrms
0,0.98235
10,1.01483
20,1.02188
30,1.00939
40,0.99622
50,1.0033
60,1.02444
70,1.01438
80,1.00917
90,1.00485
100,1.00058
110,0.99951
120,0.99762
130,1.00823
140,1.03613
150,0.99648
160,1.38432
170,1.26623
180,1.27825
190,1.26539
200,1.40573
210,1.28765
220,1.4065
230,1.27885
240,1.19863
250,1.01419
260,0.97354
270,1.01542
280,0.97983
290,0.98305
300,0.99669
310,1.00586
320,1.00143
330,1.02316
340,1.00368
350,0.99555
360,0.98688
370,1.01591
380,1.01674
390,1.00846
400,0.97508
410,0.99211
420,1.01818
430,0.99509
440,1.01235
450,0.99433
460,1.00064
470,1.02988
480,1.00938
490,0.98363
500,1.03099
510,1.01849
520,0.9982
530,1.01273
540,0.9793
550,1.00237
560,0.97784
570,1.00056
580,0.97439
590,0.98933
600,0.99725
610,1.01632
620,1.00073
630,1.00708
640,1.04118
650,0.99293
660,0.97197
670,0.9977
680,0.98539
690,1.0058
700,1.02803
710,0.97238
720,1.00929
730,1.0235
740,1.00502
750,0.99967
760,1.00977
770,1.01048
780,1.01691
790,1.00046
800,1.01222
810,0.98256
820,1.00852
830,1.00351
840,0.97825
850,1.00283
860,0.97632
870,0.97835
880,0.98053
890,0.98803
900,1.01649
910,1.00796
920,1.00116
930,1.00094
940,1.00289
950,1.02889
960,1.0028
970,1.01043
980,0.99665
990,1.01246
