timestamp,Vrms
0,1.0081
10,0.99779
20,1.00328
30,0.99722
40,1.01008
50,1.00501
60,0.99613
70,0.99284
80,1.00393
90,0.99919
100,1.00306
110,0.99072
120,1.00436
130,1.00026
140,0.99831
150,0.98792
160,0.99728
170,0.99912
180,0.98497
190,1.00886
200,0.98258
210,1.00629
220,0.99519
230,0.99359
240,0.99932
250,1.00728
260,1.00843
270,0.99649
280,1.00937
290,1.00124
300,0.99946
310,1.00537
320,0.9968
330,1.00087
340,1.00518
350,1.00774
360,1.16566
370,1.19801
380,1.2146
390,1.25724
400,1.17049
410,1.19241
420,1.19569
430,1.22463
440,1.21047
450,1.25567
460,1.1908
470,1.1711
480,1.1758
490,1.24333
500,1.16901
510,1.0011
520,0.99869
530,0.9873
540,1.00892
550,0.99935
560,0.99899
570,0.99374
580,1.01147
590,0.99428
600,0.98341
610,1.00694
620,0.9993
630,0.98927
640,0.99259
650,0.9951
660,1.01751
670,0.99373
680,0.99612
690,1.00255
700,1.02338
710,1.0022
720,0.99872
730,0.98605
740,1.00031
750,1.00398
760,1.02007
770,0.97902
780,1.01491
790,0.99452
800,0.99958
810,1.00352
820,1.00525
830,0.98706
840,0.99391
850,0.99981
860,0.99723
870,0.98605
880,1.00459
890,0.99823
900,1.00141
910,0.9947
920,0.99452
930,0.98283
940,1.00491
950,1.0113
960,1.00544
970,0.99323
980,1.01416
990,1.00743
