timestamp,Vrms
0,1.00505
10,0.96507
20,1.01439
30,0.98069
40,0.99257
50,0.99162
60,0.99592
70,1.02716
80,1.01098
90,0.98438
100,1.00887
110,0.99139
120,0.98497
130,0.98513
140,0.98962
150,0.97843
160,1.02298
170,0.99015
180,1.02095
190,1.02605
200,0.99161
210,0.98586
220,1.00075
230,1.00018
240,0.97168
250,0.98873
260,0.98431
270,1.02389
280,1.01373
290,0.9947
300,0.97451
310,1.0151
320,0.98442
330,1.00299
340,1.01177
350,0.9807
360,1.05173
370,1.02402
380,0.98888
390,0.97793
400,0.97195
410,1.00317
420,0.98748
430,1.02157
440,0.98644
450,1.00776
460,0.99494
470,0.97046
480,1.00627
490,1.00086
500,0.99766
510,1.00305
520,1.00308
530,0.98818
540,1.0054
550,0.99525
560,0.97911
570,0.99639
580,0.9803
590,1.00049
600,0.97405
610,0.99651
620,1.04968
630,0.96482
640,1.00914
650,0.99274
660,1.00422
670,1.02107
680,0.99346
690,1.02772
700,0.98432
710,0.98653
720,1.24508
730,1.23313
740,1.35868
750,1.23337
760,1.24593
770,1.31138
780,1.35767
790,1.02626
800,1.01074
810,1.00381
820,1.02448
830,1.00245
840,1.00402
850,1.01216
860,1.01905
870,0.98801
880,0.99676
890,0.97278
900,1.02173
910,1.0097
920,1.01882
930,0.99111
940,1.04138
950,0.99383
960,0.98003
970,1.00017
980,0.98696
990,1.00302
