timestamp,Vrms
0,1.26132
10,1.31774
20,1.09749
30,1.10996
40,1.1254
50,1.10759
60,1.07934
70,1.09056
80,1.05737
90,1.03338
100,1.05342
110,1.08084
120,1.1284
130,1.38108
140,1.08283
150,1.10951
160,1.0494
170,1.123
180,1.10224
190,1.29557
200,1.07804
210,1.11812
220,1.06323
230,1.07928
240,1.06269
250,1.0414
260,1.33099
270,1.05141
280,1.04961
290,1.0979
300,1.06086
310,1.132
320,1.09526
330,1.13056
340,1.08498
350,1.09604
360,1.36666
370,1.0742
380,1.1126
390,1.06863
400,1.10241
410,1.06905
420,1.08266
430,1.25913
440,1.0776
450,1.07576
460,1.05406
470,1.06387
480,1.06628
490,1.28224
500,1.05091
510,1.08973
520,1.08702
530,1.22154
540,1.30903
550,1.05138
560,1.34212
570,1.10793
580,1.09539
590,1.1232
600,1.06653
610,1.1241
620,1.35659
630,1.06629
640,1.06734
650,1.04713
660,1.0963
670,1.35761
680,1.09561
690,1.3954
700,1.13384
710,1.10227
720,1.09029
730,1.0911
740,1.07746
750,1.04116
760,1.02015
770,1.08227
780,1.08224
790,1.42605
800,1.10113
810,1.11068
820,1.05712
830,1.12251
840,1.10952
850,1.11236
860,1.40866
870,1.10112
880,1.07907
890,1.12824
900,1.07768
910,1.09641
920,1.02335
930,1.36773
940,1.1079
950,1.03908
960,1.01681
970,1.33998
980,1.08982
990,1.06212
