timestamp,Vrms
0,1.11673
10,1.15819
20,1.1023
30,1.09129
40,1.086
50,1.0904
60,1.09653
70,1.38405
80,1.11903
90,1.10664
100,1.10724
110,1.48355
120,1.24662
130,1.10345
140,1.10506
150,1.07864
160,1.10733
170,1.13601
180,1.1093
190,1.35049
200,1.21183
210,1.11005
220,1.1237
230,1.23176
240,1.13758
250,1.11242
260,1.09895
270,1.198
280,1.08767
290,1.12861
300,1.12881
310,1.11416
320,1.07586
330,1.1335
340,1.12733
350,1.11154
360,1.09903
370,1.12998
380,1.08994
390,1.12665
400,1.11269
410,1.14544
420,1.12728
430,1.15489
440,1.42694
450,1.10872
460,1.13517
470,1.11626
480,1.43026
490,1.41215
500,1.13615
510,1.12691
520,1.23055
530,1.10467
540,1.26683
550,1.12243
560,1.10634
570,1.11358
580,1.11244
590,1.11698
600,1.10389
610,1.12702
620,1.11799
630,1.12082
640,1.12839
650,1.10997
660,1.10131
670,1.36907
680,1.13177
690,1.09079
700,1.13385
710,1.1227
720,1.11887
730,1.08933
740,1.08269
750,1.12338
760,1.12079
770,1.12191
780,1.07511
790,1.09146
800,1.11992
810,1.12182
820,1.12252
830,1.12334
840,1.11267
850,1.12552
860,1.28964
870,1.09348
880,1.11419
890,1.10939
900,1.12955
910,1.36132
920,1.13347
930,1.13219
940,1.11499
950,1.10869
960,1.1148
970,1.11627
980,1.09823
990,1.08233
