timestamp,Vrms
0,1.17201
10,1.16058
20,1.1592
30,1.17123
40,1.13762
50,1.15133
60,1.11378
70,1.14542
80,1.16711
90,1.14632
100,1.11757
110,1.11456
120,1.14614
130,1.12292
140,1.14711
150,1.14835
160,1.15639
170,1.13766
180,1.16631
190,1.16737
200,1.1546
210,1.1574
220,1.14369
230,1.13964
240,1.16687
250,1.13357
260,1.28502
270,1.12942
280,1.17485
290,1.15024
300,1.13056
310,1.15273
320,1.11499
330,1.15419
340,1.48339
350,1.16787
360,1.1673
370,1.14075
380,1.29823
390,1.13395
400,1.12569
410,1.16952
420,1.10599
430,1.13715
440,1.12938
450,1.1666
460,1.148
470,1.13881
480,1.13692
490,1.14927
500,1.44727
510,1.14582
520,1.11593
530,1.17108
540,1.13522
550,1.12854
560,1.26947
570,1.13679
580,1.14054
590,1.11095
600,1.14744
610,1.11693
620,1.13132
630,1.13848
640,1.14286
650,1.17613
660,1.1467
670,1.16327
680,1.17689
690,1.11559
700,1.16565
710,1.15247
720,1.14225
730,1.12476
740,1.12395
750,1.14338
760,1.14891
770,1.11223
780,1.16627
790,1.17408
800,1.13142
810,1.12301
820,1.16758
830,1.1295
840,1.15406
850,1.15253
860,1.12572
870,1.15274
880,1.13249
890,1.18414
900,1.13166
910,1.12909
920,1.13495
930,1.16432
940,1.14181
950,1.1598
960,1.15903
970,1.15252
980,1.13778
990,1.15902
