timestamp,Vrms
0,1.10076
10,1.08281
20,1.13959
30,1.11836
40,1.1118
50,1.09586
60,1.39305
70,1.25488
80,1.1115
90,1.2393
100,1.11288
110,1.26835
120,1.10634
130,1.11538
140,1.06387
150,1.06369
160,1.19703
170,1.07383
180,1.06035
190,1.12339
200,1.12061
210,1.36625
220,1.12413
230,1.10397
240,1.18334
250,1.12749
260,1.13184
270,1.39725
280,1.12785
290,1.09522
300,1.05918
310,1.08084
320,1.07231
330,1.42417
340,1.22176
350,1.11389
360,1.37841
370,1.14451
380,1.13577
390,1.11474
400,1.07662
410,1.0971
420,1.12302
430,1.12211
440,1.05572
450,1.07653
460,1.36592
470,1.13976
480,1.13437
490,1.08147
500,1.35493
510,1.14776
520,1.10662
530,1.13191
540,1.12423
550,1.13443
560,1.07909
570,1.11655
580,1.07829
590,1.41
600,1.0892
610,1.13625
620,1.08629
630,1.15448
640,1.10442
650,1.08412
660,1.15323
670,1.13927
680,1.12733
690,1.11691
700,1.13708
710,1.14177
720,1.10832
730,1.11059
740,1.11661
750,1.11183
760,1.10693
770,1.10443
780,1.37269
790,1.11787
800,1.08884
810,1.10113
820,1.11389
830,1.14024
840,1.09219
850,1.18212
860,1.14023
870,1.09569
880,1.31455
890,1.10656
900,1.16694
910,1.06883
920,1.27175
930,1.10658
940,1.13699
950,1.11003
960,1.14888
970,1.11844
980,1.11083
990,1.12473
