timestamp,Vrms
0,1.15035
10,1.1456
20,1.12642
30,1.13619
40,1.14215
50,1.1371
60,1.16094
70,1.11547
80,1.1485
90,1.12372
100,1.15932
110,1.16603
120,1.46644
130,1.16843
140,1.11158
150,1.13862
160,1.13925
170,1.11083
180,1.13787
190,1.23001
200,1.13734
210,1.1382
220,1.16853
230,1.10083
240,1.13604
250,1.17014
260,1.10875
270,1.13335
280,1.13841
290,1.13459
300,1.13135
310,1.29781
320,1.12985
330,1.11164
340,1.37692
350,1.16085
360,1.12187
370,1.12674
380,1.12026
390,1.12172
400,1.18467
410,1.13238
420,1.1115
430,1.17041
440,1.12003
450,1.1125
460,1.12874
470,1.14028
480,1.15055
490,1.14765
500,1.14807
510,1.14179
520,1.12103
530,1.14103
540,1.11432
550,1.50753
560,1.13377
570,1.1589
580,1.16314
590,1.19102
600,1.15803
610,1.13933
620,1.14523
630,1.15929
640,1.12836
650,1.14649
660,1.1636
670,1.52551
680,1.14869
690,1.13991
700,1.40355
710,1.13135
720,1.1198
730,1.14536
740,1.14991
750,1.1027
760,1.15819
770,1.14487
780,1.16822
790,1.12299
800,1.14974
810,1.13966
820,1.13536
830,1.16211
840,1.39561
850,1.17794
860,1.14163
870,1.30928
880,1.48144
890,1.1495
900,1.18637
910,1.12733
920,1.15589
930,1.11317
940,1.15334
950,1.14254
960,1.13336
970,1.13855
980,1.11345
990,1.14911
