timestamp,Vrms
0,1.07281
10,1.04557
20,1.13446
30,1.14284
40,1.09049
50,1.42913
60,1.07061
70,1.20721
80,1.10627
90,1.08862
100,1.10367
110,1.09546
120,1.1691
130,1.06245
140,1.0753
150,1.0877
160,1.08001
170,1.08913
180,1.13878
190,1.05475
200,1.08497
210,1.05778
220,1.04239
230,1.13963
240,1.04902
250,1.11324
260,1.11321
270,1.07169
280,1.06692
290,1.08177
300,1.35783
310,1.07687
320,1.10235
330,1.09485
340,1.0527
350,1.10802
360,1.0943
370,1.21811
380,1.07414
390,1.10394
400,1.05408
410,1.09556
420,1.40087
430,1.0672
440,1.12333
450,1.06796
460,1.27978
470,1.34185
480,1.32019
490,1.08809
500,1.07646
510,1.31261
520,1.08253
530,1.10574
540,1.05634
550,1.11992
560,1.11107
570,1.09822
580,1.07119
590,1.10819
600,1.1536
610,1.03848
620,1.06892
630,1.10891
640,1.13753
650,1.07719
660,1.08929
670,1.08037
680,1.03422
690,1.08041
700,1.07273
710,1.33691
720,1.03575
730,1.1516
740,1.08914
750,1.11708
760,1.04345
770,1.10659
780,1.11434
790,1.09402
800,1.07726
810,1.13759
820,1.0859
830,1.13244
840,1.08362
850,1.06966
860,1.1035
870,1.06531
880,1.11945
890,1.06258
900,1.05148
910,1.27703
920,1.08861
930,1.13983
940,1.21529
950,1.10786
960,1.04795
970,1.06524
980,1.1732
990,1.08025
