timestamp,Vrms
0,1.17522
10,1.16078
20,1.17021
30,1.16169
40,1.13672
50,1.13014
60,1.12037
70,1.16299
80,1.28617
90,1.24935
100,1.37295
110,1.36527
120,1.19164
130,1.11428
140,1.09909
150,1.14609
160,1.16175
170,1.11803
180,1.17275
190,1.14104
200,1.12503
210,1.14097
220,1.15485
230,1.27584
240,1.14392
250,1.12592
260,1.14148
270,1.15546
280,1.14427
290,1.14882
300,1.1619
310,1.17416
320,1.43373
330,1.16458
340,1.14569
350,1.12358
360,1.1272
370,1.14539
380,1.15235
390,1.25179
400,1.13339
410,1.15685
420,1.12898
430,1.18015
440,1.17847
450,1.16784
460,1.12723
470,1.13921
480,1.17083
490,1.15486
500,1.45862
510,1.13699
520,1.12659
530,1.17846
540,1.16299
550,1.16
560,1.16496
570,1.13315
580,1.15389
590,1.14244
600,1.13773
610,1.15999
620,1.13281
630,1.1558
640,1.35648
650,1.18635
660,1.10577
670,1.15426
680,1.18324
690,1.11613
700,1.15866
710,1.14744
720,1.15859
730,1.15342
740,1.1185
750,1.17614
760,1.15215
770,1.28437
780,1.17329
790,1.16246
800,1.16144
810,1.13113
820,1.14713
830,1.1267
840,1.11319
850,1.1595
860,1.1329
870,1.17974
880,1.13528
890,1.13876
900,1.22506
910,1.32678
920,1.14404
930,1.35203
940,1.12279
950,1.18366
960,1.14599
970,1.10478
980,1.39682
990,1.168
