timestamp,Vrms
0,1.11001
10,1.09729
20,1.29357
30,1.04894
40,1.08567
50,1.1196
60,1.08786
70,1.29992
80,1.07865
90,1.08412
100,1.12661
110,1.17189
120,1.06433
130,1.07343
140,1.09035
150,1.06978
160,1.09311
170,1.09248
180,1.09195
190,1.10941
200,1.09315
210,1.07949
220,1.09919
230,1.12087
240,1.12035
250,1.08702
260,1.09749
270,1.10816
280,1.07462
290,1.12506
300,1.07103
310,1.08048
320,1.10865
330,1.0792
340,1.20466
350,1.08911
360,1.10617
370,1.07716
380,1.10114
390,1.1185
400,1.0694
410,1.17663
420,1.11374
430,1.07044
440,1.09562
450,1.33555
460,1.11575
470,1.08349
480,1.08129
490,1.13292
500,1.08323
510,1.09745
520,1.08626
530,1.06513
540,1.0576
550,1.10374
560,1.06505
570,1.11562
580,1.11782
590,1.09072
600,1.08156
610,1.10544
620,1.07522
630,1.10964
640,1.12048
650,1.08619
660,1.0553
670,1.09098
680,1.11498
690,1.09526
700,1.0708
710,1.08823
720,1.10982
730,1.10387
740,1.32017
750,1.08245
760,1.13524
770,1.06657
780,1.08956
790,1.09506
800,1.08816
810,1.07147
820,1.35637
830,1.09161
840,1.07163
850,1.12289
860,1.09644
870,1.07848
880,1.07197
890,1.11294
900,1.20993
910,1.0826
920,1.08068
930,1.08745
940,1.08332
950,1.23771
960,1.09745
970,1.05329
980,1.06535
990,1.06264
