timestamp,Vrms
0,1.13596
10,1.14096
20,1.16968
30,1.16097
40,1.14099
50,1.13665
60,1.14373
70,1.14704
80,1.14437
90,1.15231
100,1.1479
110,1.15234
120,1.13785
130,1.1785
140,1.11417
150,1.15181
160,1.40057
170,1.16207
180,1.14568
190,1.25031
200,1.14058
210,1.14825
220,1.12945
230,1.14457
240,1.12482
250,1.14649
260,1.15861
270,1.17434
280,1.30099
290,1.17011
300,1.13087
310,1.16757
320,1.13685
330,1.15325
340,1.16138
350,1.17237
360,1.15024
370,1.17453
380,1.16811
390,1.15172
400,1.14456
410,1.13389
420,1.15954
430,1.14604
440,1.15884
450,1.13432
460,1.13628
470,1.15351
480,1.17273
490,1.14848
500,1.13421
510,1.14328
520,1.15801
530,1.12807
540,1.10932
550,1.15619
560,1.13109
570,1.14982
580,1.12476
590,1.15238
600,1.14513
610,1.16142
620,1.13734
630,1.15293
640,1.15127
650,1.14451
660,1.15826
670,1.15338
680,1.15096
690,1.14687
700,1.33166
710,1.17104
720,1.13865
730,1.12499
740,1.14299
750,1.15653
760,1.17753
770,1.1525
780,1.14406
790,1.16161
800,1.12842
810,1.29305
820,1.44535
830,1.11557
840,1.15209
850,1.15999
860,1.12935
870,1.12531
880,1.12487
890,1.15224
900,1.14718
910,1.27905
920,1.15011
930,1.16083
940,1.13805
950,1.12376
960,1.13055
970,1.14753
980,1.38143
990,1.14527
