timestamp,Vrms
0,1.12764
10,1.12365
20,1.08921
30,1.08197
40,1.15705
50,1.12108
60,1.14573
70,1.2188
80,1.08728
90,1.08865
100,1.1146
110,1.34005
120,1.12576
130,1.11434
140,1.08478
150,1.11034
160,1.25249
170,1.12973
180,1.12109
190,1.12176
200,1.15538
210,1.36151
220,1.12931
230,1.132
240,1.10458
250,1.09252
260,1.14038
270,1.11628
280,1.16868
290,1.1288
300,1.16101
310,1.10372
320,1.12843
330,1.09526
340,1.1212
350,1.07991
360,1.10132
370,1.2438
380,1.13274
390,1.12391
400,1.10816
410,1.12938
420,1.13282
430,1.11886
440,1.13914
450,1.27614
460,1.11259
470,1.18844
480,1.10115
490,1.1282
500,1.13666
510,1.10876
520,1.07269
530,1.12538
540,1.32385
550,1.12614
560,1.142
570,1.3141
580,1.11148
590,1.16064
600,1.11585
610,1.13183
620,1.11315
630,1.18367
640,1.14051
650,1.13816
660,1.10815
670,1.13024
680,1.1512
690,1.1585
700,1.28647
710,1.1404
720,1.14504
730,1.14315
740,1.10619
750,1.1104
760,1.17541
770,1.14331
780,1.13879
790,1.13987
800,1.13122
810,1.07356
820,1.13594
830,1.14682
840,1.12739
850,1.21049
860,1.1413
870,1.12845
880,1.10477
890,1.125
900,1.13868
910,1.12567
920,1.15486
930,1.13446
940,1.10472
950,1.10619
960,1.29975
970,1.12546
980,1.13591
990,1.13287
