timestamp,Vrms
0,1.10499
10,1.12325
20,1.15819
30,1.14149
40,1.16797
50,1.09565
60,1.42192
70,1.15444
80,1.12829
90,1.14489
100,1.11313
110,1.16368
120,1.15225
130,1.10895
140,1.13179
150,1.57638
160,1.11332
170,1.15031
180,1.44435
190,1.13786
200,1.0975
210,1.13391
220,1.14172
230,1.14192
240,1.11779
250,1.15996
260,1.10169
270,1.1195
280,1.39812
290,1.12313
300,1.13179
310,1.1296
320,1.12085
330,1.12615
340,1.1136
350,1.13525
360,1.2481
370,1.15071
380,1.12555
390,1.30033
400,1.11104
410,1.11316
420,1.13926
430,1.10878
440,1.14818
450,1.13498
460,1.14031
470,1.41168
480,1.11885
490,1.08885
500,1.10531
510,1.10485
520,1.18968
530,1.14563
540,1.16412
550,1.12227
560,1.11319
570,1.1053
580,1.08538
590,1.21037
600,1.13614
610,1.14478
620,1.10252
630,1.13274
640,1.10014
650,1.13923
660,1.13346
670,1.1209
680,1.11971
690,1.12466
700,1.12307
710,1.13496
720,1.117
730,1.1668
740,1.1318
750,1.13888
760,1.14551
770,1.16288
780,1.10867
790,1.1031
800,1.10902
810,1.13774
820,1.10799
830,1.13147
840,1.10816
850,1.10082
860,1.15263
870,1.12662
880,1.11716
890,1.14867
900,1.12267
910,1.08744
920,1.14964
930,1.11353
940,1.12573
950,1.13941
960,1.05902
970,1.55318
980,1.11356
990,1.1095
