timestamp,Vrms
0,1.11986
10,1.1146
20,1.07376
30,1.04706
40,1.10727
50,1.08011
60,1.06029
70,1.0649
80,1.11813
90,1.10609
100,1.03215
110,1.01094
120,1.12197
130,1.10783
140,1.03941
150,1.03509
160,1.11577
170,1.10299
180,1.03999
190,1.02953
200,1.0856
210,1.09785
220,1.03684
230,1.02915
240,1.12764
250,1.09326
260,1.03887
270,1.04714
280,1.12318
290,1.08885
300,1.03848
310,1.02287
320,1.11629
330,1.10734
340,1.04501
350,1.0447
360,1.12713
370,1.09991
380,1.03534
390,1.03042
400,1.11482
410,1.11086
420,1.05259
430,1.02796
440,1.10697
450,1.11157
460,1.04839
470,1.03423
480,1.10523
490,1.10908
500,1.04102
510,1.03011
520,1.07193
530,1.11251
540,1.04789
550,1.05641
560,1.07021
570,1.1066
580,1.05972
590,1.02145
600,1.1033
610,1.10873
620,1.06011
630,1.02693
640,1.04802
650,1.10614
660,1.05495
670,1.01805
680,1.07487
690,1.11313
700,1.06077
710,1.05102
720,1.08184
730,1.12339
740,1.05642
750,1.01861
760,1.10052
770,1.11915
780,1.04964
790,1.04794
800,1.09256
810,1.08805
820,1.04178
830,1.03903
840,1.08322
850,1.10807
860,1.0616
870,1.01989
880,1.10523
890,1.09986
900,1.04474
910,0.98577
920,1.08801
930,1.10339
940,1.08099
950,1.00809
960,1.10416
970,1.10328
980,1.08942
990,1.00257
