timestamp,Vrms
0,1.0984
10,1.0511
20,1.05242
30,1.09271
40,1.11013
50,1.06862
60,1.01545
70,1.0974
80,1.08606
90,1.07728
100,1.05545
110,1.0386
120,1.08296
130,1.09044
140,1.07703
150,1.00947
160,1.09445
170,1.09933
180,1.09946
190,1.05541
200,1.01733
210,1.0749
220,1.10349
230,1.05547
240,0.99704
250,1.05859
260,1.0987
270,1.07411
280,1.01412
290,1.0433
300,1.09159
310,1.113
320,1.06967
330,1.00971
340,1.07879
350,1.08832
360,1.07912
370,1.03447
380,1.05183
390,1.09924
400,1.09641
410,1.05911
420,1.00837
430,1.05334
440,1.11267
450,1.096
460,1.04245
470,1.0536
480,1.10455
490,1.07321
500,1.06392
510,0.98635
520,1.05691
530,1.09932
540,1.10106
550,1.03322
560,1.0441
570,1.11584
580,1.10215
590,1.04693
600,0.9879
610,1.05877
620,1.10279
630,1.06307
640,1.03368
650,1.04613
660,1.08189
670,1.10001
680,1.06621
690,0.99942
700,1.08158
710,1.09152
720,1.0917
730,1.04666
740,1.04727
750,1.07474
760,1.09953
770,1.05937
780,0.99732
790,1.05496
800,1.09621
810,1.09495
820,1.03686
830,1.06028
840,1.09205
850,1.12502
860,1.04577
870,1.01625
880,1.06968
890,1.12202
900,1.08285
910,1.01043
920,1.04807
930,1.07769
940,1.08577
950,1.06924
960,1.01097
970,1.08548
980,1.0896
990,1.0996
