timestamp,Vrms
0,1.07889
10,1.09344
20,1.08296
30,1.03069
40,1.09547
50,1.12442
60,1.08327
70,1.00371
80,1.06425
90,1.12952
100,1.08806
110,0.98915
120,1.07533
130,1.10718
140,1.08901
150,1.01425
160,1.07068
170,1.10843
180,1.083
190,1.03856
200,1.05942
210,1.09012
220,1.10809
230,1.05279
240,1.04046
250,1.1056
260,1.09812
270,1.03123
280,1.03726
290,1.09651
300,1.1162
310,1.06046
320,1.01567
330,1.0928
340,1.11213
350,1.08384
360,1.00152
370,1.06507
380,1.11542
390,1.06589
400,0.97407
410,1.06056
420,1.10763
430,1.08013
440,0.99855
450,1.06169
460,1.12623
470,1.10717
480,1.02961
490,1.06547
500,1.10255
510,1.0918
520,1.0495
530,1.02963
540,1.10772
550,1.10702
560,1.04774
570,1.02585
580,1.11206
590,1.09105
600,1.06608
610,1.01606
620,1.08207
630,1.11331
640,1.07645
650,1.00677
660,1.08649
670,1.13114
680,1.07407
690,1.00986
700,1.05318
710,1.11878
720,1.06642
730,1.02465
740,1.05921
750,1.11335
760,1.0785
770,1.02908
780,1.06493
790,1.1159
800,1.10218
810,1.04033
820,1.05791
830,1.113
840,1.09935
850,1.04438
860,1.02382
870,1.09792
880,1.09618
890,1.03541
900,1.01766
910,1.09482
920,1.11504
930,1.08539
940,0.99227
950,1.07761
960,1.09577
970,1.08402
980,1.00264
990,1.06931
