timestamp,Vrms
0,1.17195
10,1.1211
20,1.00112
30,1.08908
40,1.18053
50,1.16015
60,1.06777
70,1.046
80,1.14208
90,1.19001
100,1.13506
110,1.02424
120,1.08847
130,1.18099
140,1.15663
150,1.07055
160,1.02346
170,1.12557
180,1.16697
190,1.13577
200,1.03542
210,1.09931
220,1.16264
230,1.16829
240,1.10747
250,1.03881
260,1.14645
270,1.1555
280,1.12461
290,1.02478
300,1.05543
310,1.15969
320,1.176
330,1.08468
340,1.0255
350,1.11765
360,1.16559
370,1.13878
380,1.02637
390,1.0887
400,1.13728
410,1.16708
420,1.09032
430,1.03237
440,1.12966
450,1.14918
460,1.1152
470,1.03433
480,1.06625
490,1.15212
500,1.16577
510,1.10712
520,0.99747
530,1.09946
540,1.17208
550,1.13941
560,1.04932
570,1.05917
580,1.1495
590,1.18183
600,1.08896
610,0.99269
620,1.11947
630,1.18447
640,1.14426
650,1.04354
660,1.03974
670,1.1509
680,1.1555
690,1.13198
700,1.02473
710,1.11057
720,1.17253
730,1.14824
740,1.07354
750,1.054
760,1.14575
770,1.18273
780,1.12105
790,1.0288
800,1.08697
810,1.16078
820,1.14322
830,1.07625
840,1.04315
850,1.14781
860,1.15803
870,1.11831
880,1.03665
890,1.11492
900,1.14597
910,1.15868
920,1.08174
930,1.03718
940,1.12712
950,1.17698
960,1.12463
970,1.02527
980,1.09173
990,1.18661
