timestamp,Vrms
0,1.04806
10,1.13981
20,1.10808
30,1.06223
40,1.02762
50,1.10091
60,1.14549
70,1.0641
80,0.99533
90,1.07503
100,1.14163
110,1.13041
120,1.04678
130,1.07149
140,1.09668
150,1.1293
160,1.05422
170,1.01818
180,1.10632
190,1.13438
200,1.11245
210,0.99006
220,1.06879
230,1.11334
240,1.09884
250,1.05777
260,1.04963
270,1.13553
280,1.14318
290,1.078
300,1.00269
310,1.10896
320,1.12554
330,1.08922
340,1.0082
350,1.07227
360,1.14211
370,1.1219
380,1.06843
390,1.04023
400,1.10873
410,1.16229
420,1.10485
430,1.00705
440,1.08212
450,1.11463
460,1.11272
470,1.027
480,1.06853
490,1.12865
500,1.12965
510,1.07545
520,1.03421
530,1.10048
540,1.12402
550,1.09753
560,0.99192
570,1.093
580,1.13975
590,1.11263
600,1.02961
610,1.03525
620,1.10893
630,1.10921
640,1.07052
650,1.01698
660,1.09288
670,1.14319
680,1.09867
690,1.0134
700,1.08418
710,1.14168
720,1.09945
730,1.05481
740,1.02671
750,1.10875
760,1.14132
770,1.0854
780,1.02072
790,1.09951
800,1.1493
810,1.08565
820,1.01819
830,1.07106
840,1.15068
850,1.13308
860,1.06674
870,1.03017
880,1.13873
890,1.13695
900,1.07325
910,1.03088
920,1.07508
930,1.12295
940,1.1058
950,1.01924
960,1.06882
970,1.12797
980,1.12616
990,1.08434
