timestamp,Vrms
0,1.07044
10,1.02217
20,1.08333
30,1.11927
40,1.04461
50,1.0644
60,1.12168
70,1.11088
80,1.00999
90,1.10826
100,1.13337
110,1.06143
120,1.06801
130,1.10526
140,1.1085
150,0.98495
160,1.08267
170,1.15673
180,1.06043
190,1.01447
200,1.11472
210,1.13088
220,1.04651
230,1.06391
240,1.1519
250,1.09332
260,1.02344
270,1.126
280,1.11265
290,1.03716
300,1.05949
310,1.12705
320,1.10815
330,1.01741
340,1.08865
350,1.15058
360,1.03516
370,1.04893
380,1.12025
390,1.11651
400,1.02185
410,1.08992
420,1.11328
430,1.09403
440,1.02567
450,1.08316
460,1.12977
470,1.05969
480,1.06005
490,1.1188
500,1.11439
510,1.02565
520,1.08753
530,1.1575
540,1.05881
550,1.02459
560,1.13404
570,1.11436
580,1.02021
590,1.06893
600,1.14984
610,1.10177
620,0.99984
630,1.08147
640,1.14518
650,1.05677
660,1.05053
670,1.11336
680,1.07695
690,0.99133
700,1.09727
710,1.12225
720,1.09478
730,1.04847
740,1.11056
750,1.10373
760,1.04831
770,1.07175
780,1.16535
790,1.09067
800,0.99611
810,1.08045
820,1.11427
830,1.07103
840,1.05493
850,1.09224
860,1.0953
870,1.00312
880,1.11336
890,1.13459
900,1.0685
910,1.04224
920,1.14974
930,1.12972
940,1.01851
950,1.08791
960,1.14493
970,1.1194
980,1.02079
990,1.10502
