timestamp,Vrms
0,1.06436
10,1.00441
20,1.0866
30,1.12473
40,1.09472
50,1.01436
60,1.03569
70,1.09958
80,1.11701
90,1.03992
100,1.07791
110,1.11717
120,1.1336
130,1.0422
140,1.06027
150,1.10458
160,1.10806
170,1.06988
180,1.01218
190,1.12538
200,1.14505
210,1.06965
220,1.03711
230,1.08852
240,1.11823
250,1.08444
260,0.99587
270,1.09605
280,1.13446
290,1.10043
300,1.00388
310,1.05432
320,1.12655
330,1.09548
340,1.00295
350,1.04679
360,1.11381
370,1.12905
380,1.04464
390,1.03845
400,1.09812
410,1.1002
420,1.03868
430,1.03931
440,1.12221
450,1.15588
460,1.08997
470,1.01633
480,1.11203
490,1.12248
500,1.10141
510,1.01574
520,1.08295
530,1.13549
540,1.077
550,0.99721
560,1.07501
570,1.11772
580,1.06856
590,1.03441
600,1.10476
610,1.10183
620,1.12422
630,1.011
640,1.05408
650,1.1034
660,1.11464
670,1.05544
680,1.02399
690,1.1069
700,1.12723
710,1.04831
720,1.04515
730,1.1197
740,1.11378
750,1.09294
760,0.98673
770,1.08466
780,1.12939
790,1.09749
800,1.01611
810,1.09671
820,1.12242
830,1.1038
840,1.01576
850,1.05158
860,1.13257
870,1.11071
880,1.02788
890,1.0517
900,1.1435
910,1.09701
920,1.04448
930,1.0369
940,1.1106
950,1.13121
960,1.06241
970,1.02862
980,1.11587
990,1.13229
