timestamp,Vrms
0,1.05297
10,1.13283
20,1.10934
30,1.01668
40,1.07197
50,1.13675
60,1.10195
70,1.01553
80,1.08995
90,1.12476
100,1.08711
110,1.00918
120,1.09037
130,1.14791
140,1.07881
150,1.02459
160,1.11728
170,1.13909
180,1.07221
190,1.03563
200,1.11813
210,1.14519
220,1.03297
230,1.04922
240,1.12299
250,1.1288
260,1.03753
270,1.07562
280,1.12744
290,1.11479
300,1.01013
310,1.08184
320,1.13069
330,1.09507
340,0.99289
350,1.101
360,1.14002
370,1.08202
380,1.01134
390,1.11385
400,1.13685
410,1.08795
420,1.0298
430,1.12227
440,1.13734
450,1.05218
460,1.03888
470,1.11507
480,1.12921
490,1.04344
500,1.06595
510,1.13361
520,1.11959
530,1.03431
540,1.07478
550,1.14257
560,1.11344
570,1.00007
580,1.08954
590,1.15097
600,1.12794
610,1.00447
620,1.10377
630,1.12282
640,1.08511
650,1.02114
660,1.109
670,1.14964
680,1.07192
690,1.02968
700,1.1131
710,1.13597
720,1.04953
730,1.04616
740,1.11474
750,1.12177
760,1.04422
770,1.07642
780,1.13623
790,1.12861
800,1.01226
810,1.08516
820,1.14019
830,1.0899
840,1.00402
850,1.08684
860,1.13958
870,1.08499
880,1.01692
890,1.12139
900,1.13433
910,1.07334
920,1.01754
930,1.12082
940,1.12477
950,1.07254
960,1.05876
970,1.14031
980,1.14305
990,1.05001
