timestamp,Vrms
0,0.9815
10,1.11463
20,1.14667
30,1.12485
40,1.01131
50,1.11212
60,1.1603
70,1.10787
80,1.02642
90,1.14134
100,1.16022
110,1.0798
120,1.03155
130,1.1538
140,1.15164
150,1.10101
160,1.0689
170,1.15597
180,1.16297
190,1.0427
200,1.0923
210,1.15584
220,1.15981
230,1.0173
240,1.11014
250,1.18428
260,1.12394
270,1.00552
280,1.12768
290,1.1792
300,1.09998
310,1.0166
320,1.12144
330,1.1594
340,1.09008
350,1.04938
360,1.16517
370,1.19803
380,1.08076
390,1.04241
400,1.14204
410,1.17918
420,1.04399
430,1.06753
440,1.15455
450,1.17267
460,1.03186
470,1.10304
480,1.18363
490,1.13796
500,1.03124
510,1.08577
520,1.16876
530,1.12511
540,0.9728
550,1.12546
560,1.17504
570,1.09235
580,0.9963
590,1.1239
600,1.16215
610,1.09447
620,1.0217
630,1.13205
640,1.16883
650,1.07548
660,1.05169
670,1.15141
680,1.16458
690,1.06162
700,1.08245
710,1.16303
720,1.16176
730,1.06063
740,1.07044
750,1.17864
760,1.16277
770,1.01302
780,1.10488
790,1.16534
800,1.13348
810,1.01224
820,1.11164
830,1.18721
840,1.10302
850,1.01244
860,1.14639
870,1.1937
880,1.09189
890,1.04376
900,1.14762
910,1.14485
920,1.06943
930,1.03769
940,1.14791
950,1.15349
960,1.06399
970,1.08769
980,1.16707
990,1.18419
