timestamp,Vrms
0,1.07176
10,1.11686
20,1.13179
30,1.09665
40,1.03474
50,1.11981
60,1.14915
70,1.1252
80,1.05019
90,1.08866
100,1.14533
110,1.13353
120,1.03537
130,1.02008
140,1.14109
150,1.1253
160,1.09819
170,1.03009
180,1.14153
190,1.12938
200,1.12179
210,0.97794
220,1.1077
230,1.1388
240,1.13965
250,1.03426
260,1.07431
270,1.14249
280,1.14431
290,1.07988
300,1.05992
310,1.10659
320,1.16956
330,1.09299
340,1.02559
350,1.13517
360,1.12925
370,1.08266
380,1.04059
390,1.05254
400,1.12528
410,1.13054
420,1.05971
430,1.0585
440,1.13857
450,1.16488
460,1.13837
470,0.98712
480,1.05105
490,1.18012
500,1.12395
510,1.03366
520,1.03544
530,1.11164
540,1.14772
550,1.06395
560,0.99744
570,1.1034
580,1.16253
590,1.11756
600,1.00604
610,1.14868
620,1.16265
630,1.15005
640,1.05547
650,1.08527
660,1.11293
670,1.10558
680,1.05047
690,1.04355
700,1.12195
710,1.15003
720,1.09197
730,1.01386
740,1.11793
750,1.14472
760,1.11069
770,0.98172
780,1.0887
790,1.12404
800,1.11673
810,1.07644
820,1.05834
830,1.13574
840,1.15986
850,1.07034
860,1.00433
870,1.09266
880,1.17572
890,1.12939
900,1.02117
910,1.09082
920,1.1455
930,1.12961
940,1.06643
950,1.06009
960,1.12264
970,1.11988
980,1.09378
990,1.0068
