timestamp,Vrms
0,1.13343
10,1.08623
20,1.07034
30,1.13841
40,1.10856
50,1.03274
60,1.05684
70,1.12418
80,1.08393
90,1.00262
100,1.10764
110,1.16482
120,1.09325
130,1.02078
140,1.12056
150,1.10963
160,1.05192
170,1.05717
180,1.12206
190,1.11591
200,1.04771
210,1.04684
220,1.14872
230,1.09427
240,1.01503
250,1.09523
260,1.14443
270,1.09794
280,1.00805
290,1.12477
300,1.13677
310,1.07922
320,1.04265
330,1.14247
340,1.129
350,1.02676
360,1.08898
370,1.12856
380,1.11515
390,1.00247
400,1.09922
410,1.13531
420,1.09537
430,1.02407
440,1.12325
450,1.137
460,1.04522
470,1.06554
480,1.14752
490,1.12432
500,1.03462
510,1.06706
520,1.15135
530,1.07986
540,1.00212
550,1.12107
560,1.12479
570,1.08606
580,1.01904
590,1.12613
600,1.1088
610,1.04791
620,1.04787
630,1.1302
640,1.09275
650,1.04587
660,1.08561
670,1.1278
680,1.11804
690,1.00314
700,1.10608
710,1.1375
720,1.09722
730,1.03447
740,1.10467
750,1.12783
760,1.05574
770,1.05938
780,1.12113
790,1.10285
800,0.9992
810,1.09078
820,1.1234
830,1.08684
840,1.01394
850,1.11947
860,1.11916
870,1.06807
880,1.03057
890,1.1275
900,1.11135
910,1.03591
920,1.06861
930,1.12268
940,1.09789
950,1.01826
960,1.0748
970,1.1311
980,1.11014
990,1.00835
