timestamp,Vrms
0,1.14458
10,1.08597
20,1.01746
30,1.11837
40,1.14441
50,1.07964
60,1.03712
70,1.0987
80,1.12095
90,1.05613
100,1.06118
110,1.1335
120,1.11162
130,1.03485
140,1.074
150,1.127
160,1.11389
170,1.00445
180,1.11535
190,1.15045
200,1.10055
210,1.02323
220,1.10615
230,1.12648
240,1.05077
250,1.08147
260,1.11603
270,1.12747
280,1.04094
290,1.06521
300,1.13077
310,1.09358
320,1.00723
330,1.07277
340,1.1403
350,1.09195
360,0.99751
370,1.1119
380,1.13332
390,1.09239
400,1.02739
410,1.1269
420,1.11787
430,1.06594
440,1.05207
450,1.13989
460,1.12841
470,1.03043
480,1.08299
490,1.1358
500,1.12654
510,1.01854
520,1.1066
530,1.12687
540,1.07675
550,1.01116
560,1.11411
570,1.14402
580,1.05765
590,1.06024
600,1.13006
610,1.10425
620,1.03898
630,1.03626
640,1.12875
650,1.11012
660,1.01167
670,1.08677
680,1.13691
690,1.09274
700,1.02597
710,1.12498
720,1.12611
730,1.09607
740,1.01213
750,1.11388
760,1.15408
770,1.0285
780,1.06505
790,1.11884
800,1.1221
810,1.02984
820,1.1023
830,1.13044
840,1.10815
850,1.0141
860,1.09759
870,1.13142
880,1.08963
890,1.02134
900,1.12881
910,1.12615
920,1.06291
930,1.04983
940,1.12809
950,1.12737
960,1.04434
970,1.06082
980,1.12826
990,1.12246
