timestamp,Vrms
0,1.42162
10,1.4247
20,1.44076
30,1.41774
40,1.42088
50,1.3901
60,1.39084
70,1.37795
80,1.38994
90,1.36495
100,1.37455
110,1.34495
120,1.35112
130,1.34311
140,1.34477
150,1.31891
160,1.32399
170,1.30652
180,1.28758
190,1.31425
200,1.28854
210,1.28148
220,1.28598
230,1.3027
240,1.28487
250,1.29465
260,1.2828
270,1.29637
280,1.2779
290,1.28968
300,1.3007
310,1.28891
320,1.31536
330,1.28545
340,1.31064
350,1.31969
360,1.34541
370,1.36215
380,1.32324
390,1.34577
400,1.34914
410,1.36574
420,1.36963
430,1.38463
440,1.38071
450,1.41553
460,1.4369
470,1.43373
480,1.40087
490,1.45402
500,1.44491
510,1.43903
520,1.43702
530,1.44963
540,1.45238
550,1.4778
560,1.44608
570,1.44904
580,1.45878
590,1.45342
600,1.44851
610,1.4499
620,1.44442
630,1.44889
640,1.43738
650,1.40857
660,1.39386
670,1.41613
680,1.40577
690,1.41623
700,1.37129
710,1.35391
720,1.37492
730,1.35876
740,1.35153
750,1.35544
760,1.33437
770,1.32265
780,1.34025
790,1.30567
800,1.29817
810,1.29313
820,1.29391
830,1.2843
840,1.28003
850,1.28792
860,1.29052
870,1.28568
880,1.25471
890,1.28847
900,1.28928
910,1.25579
920,1.26941
930,1.28323
940,1.28779
950,1.32032
960,1.30869
970,1.32598
980,1.33584
990,1.3361
