timestamp,Vrms
0,1.31071
10,1.27629
20,1.30897
30,1.29663
40,1.27868
50,1.25009
60,1.27801
70,1.30083
80,1.2788
90,1.29216
100,1.31273
110,1.30497
120,1.32525
130,1.36789
140,1.35851
150,1.37942
160,1.36785
170,1.39353
180,1.41561
190,1.39569
200,1.38256
210,1.44112
220,1.44783
230,1.41366
240,1.42017
250,1.41375
260,1.37635
270,1.37171
280,1.37
290,1.37659
300,1.35694
310,1.33089
320,1.34556
330,1.33519
340,1.29492
350,1.28863
360,1.29518
370,1.27536
380,1.28505
390,1.28908
400,1.2932
410,1.27762
420,1.25952
430,1.29139
440,1.30268
450,1.33254
460,1.34214
470,1.36081
480,1.3502
490,1.41451
500,1.3859
510,1.36231
520,1.4098
530,1.42904
540,1.39829
550,1.42219
560,1.4138
570,1.39457
580,1.4117
590,1.40115
600,1.37762
610,1.3909
620,1.39755
630,1.35621
640,1.34253
650,1.33188
660,1.33495
670,1.30455
680,1.29621
690,1.28057
700,1.31715
710,1.2791
720,1.31115
730,1.31024
740,1.28918
750,1.26564
760,1.31213
770,1.32191
780,1.34673
790,1.31431
800,1.30787
810,1.35354
820,1.34824
830,1.37449
840,1.39701
850,1.37196
860,1.41602
870,1.42283
880,1.42241
890,1.39604
900,1.41766
910,1.41576
920,1.39882
930,1.42775
940,1.3535
950,1.33259
960,1.35849
970,1.35928
980,1.34455
990,1.29365
