timestamp,Vrms
0,1.41149
10,1.41353
20,1.40965
30,1.44976
40,1.42085
50,1.4397
60,1.43982
70,1.47858
80,1.4927
90,1.50064
100,1.50501
110,1.50614
120,1.56664
130,1.54901
140,1.56185
150,1.58507
160,1.56532
170,1.54698
180,1.57427
190,1.54916
200,1.54243
210,1.5555
220,1.51515
230,1.49777
240,1.47468
250,1.4857
260,1.48787
270,1.44373
280,1.45498
290,1.42427
300,1.4255
310,1.41677
320,1.41998
330,1.39203
340,1.40721
350,1.40429
360,1.45669
370,1.48145
380,1.47939
390,1.50881
400,1.49037
410,1.50842
420,1.54693
430,1.54223
440,1.54895
450,1.57356
460,1.56279
470,1.55684
480,1.54411
490,1.55778
500,1.53167
510,1.53995
520,1.53346
530,1.53884
540,1.51306
550,1.48241
560,1.49276
570,1.44587
580,1.44659
590,1.41282
600,1.40596
610,1.41124
620,1.38917
630,1.42274
640,1.42604
650,1.42142
660,1.46085
670,1.46604
680,1.45251
690,1.48592
700,1.51188
710,1.51018
720,1.5227
730,1.5221
740,1.53121
750,1.53
760,1.57459
770,1.54835
780,1.57043
790,1.55746
800,1.54469
810,1.56668
820,1.56837
830,1.51981
840,1.49923
850,1.50082
860,1.507
870,1.48797
880,1.45837
890,1.45695
900,1.42287
910,1.42079
920,1.4227
930,1.44151
940,1.4204
950,1.42084
960,1.43854
970,1.43675
980,1.43028
990,1.4495
