timestamp,Vrms
0,1.4846
10,1.46836
20,1.45492
30,1.42057
40,1.40465
50,1.4011
60,1.37828
70,1.39605
80,1.37942
90,1.37286
100,1.3903
110,1.41357
120,1.38809
130,1.40904
140,1.43018
150,1.44246
160,1.48082
170,1.47363
180,1.49263
190,1.51528
200,1.53748
210,1.57438
220,1.58107
230,1.597
240,1.62181
250,1.60001
260,1.61503
270,1.6204
280,1.62963
290,1.5976
300,1.595
310,1.59295
320,1.58859
330,1.5798
340,1.54271
350,1.4959
360,1.51446
370,1.4832
380,1.46991
390,1.463
400,1.43704
410,1.42286
420,1.3897
430,1.38002
440,1.38166
450,1.38056
460,1.35571
470,1.38559
480,1.40298
490,1.4002
500,1.41136
510,1.42952
520,1.40372
530,1.45737
540,1.4555
550,1.47408
560,1.51396
570,1.53935
580,1.53449
590,1.56809
600,1.57233
610,1.58473
620,1.62505
630,1.5996
640,1.61892
650,1.61618
660,1.60856
670,1.62552
680,1.60256
690,1.59976
700,1.57276
710,1.56875
720,1.54767
730,1.5283
740,1.47276
750,1.51345
760,1.47902
770,1.46126
780,1.45783
790,1.426
800,1.40616
810,1.39583
820,1.40396
830,1.37116
840,1.36901
850,1.35641
860,1.37983
870,1.386
880,1.37977
890,1.42221
900,1.39752
910,1.4309
920,1.46672
930,1.47773
940,1.50764
950,1.52285
960,1.52116
970,1.54296
980,1.57283
990,1.57959
