timestamp,Vrms
0,1.25746
10,1.2272
20,1.25376
30,1.25744
40,1.29143
50,1.28693
60,1.30279
70,1.29769
80,1.32034
90,1.3718
100,1.37391
110,1.38487
120,1.40303
130,1.4216
140,1.42801
150,1.46277
160,1.45595
170,1.509
180,1.45317
190,1.45271
200,1.41271
210,1.43545
220,1.37634
230,1.37801
240,1.30529
250,1.3303
260,1.33745
270,1.28427
280,1.27689
290,1.25253
300,1.25409
310,1.23556
320,1.23377
330,1.26844
340,1.26731
350,1.28188
360,1.30991
370,1.32751
380,1.36744
390,1.37131
400,1.42888
410,1.42825
420,1.41461
430,1.4688
440,1.43404
450,1.43824
460,1.4392
470,1.41643
480,1.46616
490,1.39013
500,1.38816
510,1.36737
520,1.34279
530,1.34528
540,1.33273
550,1.27922
560,1.27517
570,1.27405
580,1.24224
590,1.26627
600,1.27648
610,1.26063
620,1.23121
630,1.27704
640,1.32492
650,1.30459
660,1.33477
670,1.38753
680,1.38274
690,1.40046
700,1.40593
710,1.44748
720,1.44819
730,1.44507
740,1.43144
750,1.47677
760,1.45886
770,1.46513
780,1.44485
790,1.41521
800,1.40209
810,1.36082
820,1.33631
830,1.31397
840,1.26903
850,1.25896
860,1.2655
870,1.25099
880,1.23319
890,1.27584
900,1.22461
910,1.23176
920,1.30221
930,1.26737
940,1.33073
950,1.3324
960,1.3678
970,1.41448
980,1.37159
990,1.42414
