timestamp,Vrms
0,1.27294
10,1.31432
20,1.30002
30,1.30602
40,1.32092
50,1.34582
60,1.36052
70,1.38228
80,1.41673
90,1.41842
100,1.41158
110,1.41065
120,1.41563
130,1.40717
140,1.38336
150,1.42048
160,1.36218
170,1.34869
180,1.35333
190,1.34638
200,1.32428
210,1.28533
220,1.27237
230,1.24222
240,1.27629
250,1.2541
260,1.22665
270,1.2677
280,1.28683
290,1.2945
300,1.31023
310,1.33097
320,1.33267
330,1.35563
340,1.36483
350,1.36654
360,1.36843
370,1.43505
380,1.44146
390,1.42346
400,1.43384
410,1.39086
420,1.41113
430,1.39771
440,1.39465
450,1.36861
460,1.35721
470,1.33173
480,1.33577
490,1.29548
500,1.27477
510,1.27508
520,1.27759
530,1.2762
540,1.24491
550,1.25737
560,1.2851
570,1.28952
580,1.3212
590,1.27317
600,1.33832
610,1.31675
620,1.34768
630,1.34067
640,1.36014
650,1.36564
660,1.4251
670,1.41087
680,1.43348
690,1.38293
700,1.39587
710,1.41308
720,1.40146
730,1.38655
740,1.36287
750,1.34955
760,1.32215
770,1.30226
780,1.32042
790,1.27398
800,1.29165
810,1.28425
820,1.25481
830,1.25094
840,1.24879
850,1.2399
860,1.28502
870,1.28287
880,1.3076
890,1.33064
900,1.34715
910,1.33778
920,1.34233
930,1.3829
940,1.40589
950,1.4176
960,1.41666
970,1.4219
980,1.41052
990,1.43412
