timestamp,Vrms
0,1.37504
10,1.38181
20,1.41499
30,1.44369
40,1.45578
50,1.48507
60,1.43686
70,1.50984
80,1.50041
90,1.49594
100,1.52731
110,1.50776
120,1.61198
130,1.53246
140,1.51951
150,1.56985
160,1.52388
170,1.5377
180,1.50196
190,1.49354
200,1.46487
210,1.50778
220,1.41077
230,1.44838
240,1.43438
250,1.38231
260,1.41732
270,1.38526
280,1.40799
290,1.34389
300,1.38239
310,1.38821
320,1.3518
330,1.37271
340,1.4252
350,1.4084
360,1.39493
370,1.42936
380,1.47565
390,1.46148
400,1.50623
410,1.51871
420,1.45155
430,1.53876
440,1.51877
450,1.54446
460,1.52359
470,1.5444
480,1.53178
490,1.50074
500,1.48704
510,1.50692
520,1.48919
530,1.45792
540,1.4321
550,1.45828
560,1.41826
570,1.43029
580,1.43094
590,1.37758
600,1.38428
610,1.3491
620,1.36449
630,1.36922
640,1.37451
650,1.368
660,1.3903
670,1.43568
680,1.44294
690,1.42764
700,1.43613
710,1.46124
720,1.54224
730,1.48016
740,1.51396
750,1.50579
760,1.53815
770,1.55204
780,1.51761
790,1.55533
800,1.57316
810,1.53603
820,1.49501
830,1.5142
840,1.46237
850,1.48485
860,1.4235
870,1.45252
880,1.43789
890,1.4437
900,1.40896
910,1.38162
920,1.38936
930,1.40509
940,1.39313
950,1.41328
960,1.38447
970,1.36558
980,1.39503
990,1.40308
