timestamp,Vrms
0,1.38553
10,1.35185
20,1.34363
30,1.35411
40,1.34605
50,1.33114
60,1.34244
70,1.35263
80,1.33056
90,1.3635
100,1.39354
110,1.36743
120,1.42469
130,1.42221
140,1.44867
150,1.48212
160,1.48508
170,1.4867
180,1.52038
190,1.5002
200,1.5065
210,1.52981
220,1.51947
230,1.49833
240,1.48525
250,1.46372
260,1.42499
270,1.43023
280,1.39284
290,1.39601
300,1.36273
310,1.38305
320,1.36862
330,1.36687
340,1.36379
350,1.33802
360,1.34524
370,1.33251
380,1.36945
390,1.35709
400,1.36136
410,1.38182
420,1.41344
430,1.43011
440,1.46831
450,1.49109
460,1.4778
470,1.48893
480,1.47399
490,1.5189
500,1.51248
510,1.51763
520,1.48242
530,1.49053
540,1.48733
550,1.46983
560,1.42113
570,1.42864
580,1.40682
590,1.40492
600,1.38247
610,1.36497
620,1.36482
630,1.34167
640,1.35313
650,1.31569
660,1.34491
670,1.35394
680,1.36239
690,1.35929
700,1.37849
710,1.4131
720,1.43369
730,1.46104
740,1.47777
750,1.4646
760,1.4791
770,1.50396
780,1.48855
790,1.52166
800,1.51893
810,1.52359
820,1.49962
830,1.49043
840,1.48101
850,1.45862
860,1.42856
870,1.43512
880,1.41235
890,1.40582
900,1.40175
910,1.34828
920,1.36109
930,1.31582
940,1.34377
950,1.32918
960,1.33241
970,1.32808
980,1.36054
990,1.37057
