timestamp,Vrms
0,1.47538
10,1.47576
20,1.45811
30,1.48072
40,1.44326
50,1.44171
60,1.42278
70,1.39677
80,1.40888
90,1.37161
100,1.38548
110,1.37197
120,1.33927
130,1.36438
140,1.32179
150,1.32007
160,1.31661
170,1.29719
180,1.30474
190,1.28635
200,1.27928
210,1.2903
220,1.28839
230,1.27769
240,1.2812
250,1.26467
260,1.26141
270,1.25453
280,1.2531
290,1.28488
300,1.27012
310,1.28076
320,1.27787
330,1.30331
340,1.2973
350,1.3253
360,1.34228
370,1.33334
380,1.33645
390,1.34773
400,1.37669
410,1.37708
420,1.38038
430,1.39227
440,1.41608
450,1.39433
460,1.44374
470,1.47328
480,1.4634
490,1.48467
500,1.46365
510,1.49315
520,1.46921
530,1.49076
540,1.47749
550,1.49404
560,1.49105
570,1.50502
580,1.50051
590,1.48057
600,1.49811
610,1.51117
620,1.49153
630,1.48182
640,1.45338
650,1.45012
660,1.45662
670,1.46757
680,1.39833
690,1.40901
700,1.39552
710,1.37797
720,1.39768
730,1.3977
740,1.36934
750,1.34495
760,1.33925
770,1.32878
780,1.33022
790,1.28475
800,1.32233
810,1.31156
820,1.29093
830,1.28017
840,1.27465
850,1.27574
860,1.25272
870,1.29806
880,1.25942
890,1.27111
900,1.27591
910,1.30216
920,1.26175
930,1.27464
940,1.3198
950,1.30695
960,1.28973
970,1.29929
980,1.32341
990,1.30901
