timestamp,Vrms
0,1.4539
10,1.45895
20,1.39421
30,1.4465
40,1.38833
50,1.37655
60,1.37346
70,1.37359
80,1.34306
90,1.34688
100,1.31537
110,1.30741
120,1.30584
130,1.30792
140,1.31859
150,1.28411
160,1.25307
170,1.30235
180,1.25214
190,1.29228
200,1.30267
210,1.25716
220,1.27244
230,1.25554
240,1.2792
250,1.24314
260,1.27115
270,1.283
280,1.31304
290,1.32416
300,1.29653
310,1.32695
320,1.33721
330,1.34282
340,1.34059
350,1.34181
360,1.42523
370,1.39114
380,1.40716
390,1.40576
400,1.44273
410,1.42519
420,1.44428
430,1.42499
440,1.45689
450,1.43982
460,1.45422
470,1.46127
480,1.43402
490,1.42914
500,1.42275
510,1.46255
520,1.40985
530,1.40978
540,1.41748
550,1.38765
560,1.36363
570,1.36963
580,1.33299
590,1.35855
600,1.31893
610,1.35436
620,1.326
630,1.28082
640,1.30192
650,1.26119
660,1.24811
670,1.25575
680,1.26955
690,1.29943
700,1.24399
710,1.23888
720,1.27336
730,1.27612
740,1.29525
750,1.23912
760,1.25962
770,1.26722
780,1.29362
790,1.30471
800,1.34069
810,1.33829
820,1.31983
830,1.35325
840,1.38762
850,1.40017
860,1.36443
870,1.41203
880,1.43936
890,1.41065
900,1.43474
910,1.44215
920,1.44124
930,1.4471
940,1.42697
950,1.46074
960,1.4764
970,1.45737
980,1.44257
990,1.42798
